order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,delivery_time_minutes,order_status
553,1746,22,494,2023-09-06,1752,16,Delivered
554,1837,43,161,2023-11-05,760,19,Delivered
555,834,187,344,2023-12-03,1963,20,Cancelled
556,1720,72,121,2023-02-27,1319,47,Delivered
557,1069,298,487,2023-09-26,665,46,Cancelled
558,488,63,396,2023-06-10,824,52,Cancelled
559,1651,121,479,2023-08-05,596,24,Delivered
560,439,141,226,2023-07-29,670,52,Delivered
561,1093,192,359,2023-02-27,798,49,Delivered
562,1399,127,494,2023-05-23,1951,24,Delivered
563,1466,189,421,2023-06-07,193,56,Delivered
564,1241,18,431,2023-12-06,1786,18,Cancelled
565,1616,123,130,2023-10-10,937,34,Delivered
566,1435,186,463,2023-12-17,399,49,Delivered
567,1757,227,199,2023-01-05,954,31,Cancelled
568,1918,121,153,2023-04-18,1910,25,Delivered
569,1294,163,451,2023-11-26,982,17,Cancelled
570,165,252,242,2023-07-31,1872,36,Delivered
571,1796,52,423,2023-03-24,1580,31,Delivered
572,721,216,309,2023-10-08,1660,35,Delivered
573,57,27,329,2023-11-25,526,55,Delivered
574,1313,70,2,2023-07-25,559,55,Delivered
575,1180,43,57,2023-03-22,661,48,Delivered
576,1573,67,434,2023-11-01,1554,41,Delivered
577,655,232,245,2023-03-10,683,26,Delivered
578,1694,168,410,2023-05-25,556,20,Delivered
579,373,202,449,2023-07-13,1859,51,Delivered
580,1942,12,473,2023-10-13,1475,54,Delivered
581,1858,46,499,2023-08-25,556,31,Delivered
582,346,26,206,2023-11-13,1028,53,Delivered
583,183,189,88,2023-10-18,390,15,Delivered
584,892,233,424,2023-12-11,1162,22,Delivered
585,417,98,485,2023-05-17,739,46,Delivered
586,884,106,308,2023-04-21,1837,33,Delivered
587,388,215,93,2023-07-29,1772,24,Delivered
588,2000,135,121,2023-11-13,1073,30,Delivered
589,1402,235,44,2023-01-06,1110,23,Delivered
590,1996,204,352,2023-04-19,1610,39,Cancelled
591,1508,132,38,2023-02-18,1290,18,Delivered
592,1907,121,242,2023-07-01,1391,57,Delivered
593,1226,24,3,2023-05-10,1183,54,Cancelled
594,809,190,68,2023-10-14,234,52,Delivered
595,348,258,253,2023-06-23,1947,44,Delivered
596,650,272,222,2023-03-14,683,22,Delivered
597,262,256,447,2023-05-24,1681,38,Delivered
598,580,135,314,2023-05-16,1208,35,Cancelled
599,338,162,378,2023-09-09,1714,24,Delivered
600,1891,226,28,2023-04-07,454,18,Delivered
601,74,241,134,2023-03-25,1595,44,Delivered
602,1834,254,21,2023-08-15,880,60,Delivered
603,938,253,58,2023-03-17,403,37,Delivered
604,1779,146,93,2023-03-28,1685,47,Delivered
605,1154,300,109,2023-10-26,158,48,Delivered
606,370,214,472,2023-02-09,654,46,Delivered
607,1818,169,14,2023-05-26,1545,58,Delivered
608,766,55,429,2023-06-15,464,16,Delivered
609,1702,246,233,2023-11-18,701,53,Delivered
610,675,23,336,2023-11-15,1077,35,Delivered
611,1504,292,67,2023-04-19,1917,18,Cancelled
612,580,166,409,2023-01-29,1673,19,Delivered
613,1234,196,48,2023-07-24,672,26,Delivered
614,1579,205,46,2023-01-11,1895,28,Delivered
615,1597,207,146,2023-11-28,1691,56,Delivered
616,612,252,411,2023-08-10,1657,34,Delivered
617,1236,68,184,2023-12-07,346,38,Cancelled
618,1003,229,454,2023-07-18,1125,32,Delivered
619,867,47,388,2023-08-05,1810,38,Delivered
620,890,219,48,2023-01-21,1201,36,Delivered
621,1386,115,332,2023-12-18,1611,24,Cancelled
622,1080,269,43,2023-05-29,1108,42,Cancelled
623,1642,245,154,2023-03-18,411,58,Delivered
624,1724,128,268,2023-08-07,755,51,Cancelled
625,157,24,263,2023-02-25,1195,42,Delivered
626,952,292,417,2023-05-10,877,31,Delivered
627,1575,258,9,2023-02-28,1666,57,Delivered
628,1611,94,432,2023-07-21,242,20,Delivered
629,1443,153,161,2023-10-28,1632,44,Delivered
630,922,136,175,2023-04-06,582,26,Delivered
631,1238,133,447,2023-12-11,367,42,Delivered
632,12,203,60,2023-01-07,501,56,Delivered
633,1417,208,445,2023-12-03,1674,53,Delivered
634,621,185,354,2023-12-11,1563,58,Delivered
635,620,45,65,2023-03-11,178,27,Delivered
636,33,97,440,2023-01-14,578,45,Delivered
637,1331,124,224,2023-11-17,1907,49,Delivered
638,617,238,76,2023-08-31,1014,16,Delivered
639,1849,79,379,2023-12-26,1061,46,Delivered
640,1761,231,300,2023-05-05,562,33,Delivered
641,1708,201,27,2023-06-20,166,21,Delivered
642,1461,222,213,2023-09-11,1659,52,Delivered
643,1136,149,19,2023-09-07,968,46,Delivered
644,1485,250,119,2024-01-01,274,48,Delivered
645,1181,162,284,2023-02-02,698,56,Delivered
646,970,60,254,2023-11-15,1473,37,Delivered
647,894,11,83,2023-05-28,1637,27,Delivered
648,898,119,260,2023-04-23,1353,58,Delivered
649,1234,240,68,2023-05-31,1630,60,Delivered
650,854,185,408,2023-08-30,1787,25,Delivered
651,579,45,342,2023-09-05,414,26,Delivered
652,1241,252,52,2023-08-01,1161,34,Delivered
653,1141,25,10,2023-07-03,1954,31,Delivered
654,325,90,424,2023-09-15,215,19,Delivered
655,234,117,62,2023-10-15,608,46,Delivered
656,697,182,394,2023-01-24,1727,50,Delivered
657,310,264,310,2023-12-09,363,60,Delivered
658,1938,225,410,2023-08-23,1873,22,Delivered
659,1601,53,422,2023-10-15,235,47,Cancelled
660,1291,61,446,2023-04-16,890,25,Delivered
661,1451,227,391,2023-09-17,1170,21,Delivered
662,745,172,420,2023-03-12,401,27,Delivered
663,852,4,126,2023-08-31,849,33,Delivered
664,175,137,191,2023-08-01,888,55,Delivered
665,311,272,216,2023-04-27,432,42,Delivered
666,839,235,488,2023-09-22,1777,58,Delivered
667,61,227,75,2023-01-06,1619,48,Delivered
668,174,174,162,2023-07-25,1731,25,Cancelled
669,806,19,339,2023-11-25,459,51,Delivered
670,1294,267,499,2023-06-01,1008,40,Delivered
671,1436,284,448,2023-06-05,1627,35,Cancelled
672,17,144,461,2023-09-28,1400,24,Cancelled
673,914,106,455,2023-10-06,1428,54,Delivered
674,1429,177,455,2023-11-29,978,27,Delivered
675,173,19,276,2023-06-21,948,23,Cancelled
676,1108,146,110,2023-02-17,1197,50,Delivered
677,698,82,12,2023-01-15,1973,49,Delivered
678,495,156,372,2023-08-05,1184,22,Delivered
679,1724,191,133,2023-11-18,1189,37,Delivered
680,1550,64,230,2023-06-02,1322,15,Delivered
681,484,298,290,2024-01-01,1981,55,Delivered
682,1730,120,180,2023-06-03,732,57,Delivered
683,1465,294,345,2023-03-13,1612,39,Delivered
684,508,54,168,2023-09-22,1342,27,Delivered
685,740,233,51,2023-03-17,1607,42,Delivered
686,168,48,32,2023-08-06,1969,23,Delivered
687,914,40,190,2023-12-13,1227,40,Delivered
688,1063,203,447,2023-05-16,1346,46,Delivered
689,902,251,375,2023-08-02,1837,25,Delivered
690,261,249,365,2023-08-23,414,60,Delivered
691,1084,61,356,2023-04-19,1082,45,Delivered
692,322,287,190,2023-03-02,1382,41,Delivered
693,757,293,149,2023-01-21,1220,24,Delivered
694,625,192,156,2023-05-31,1145,16,Delivered
695,292,216,25,2023-06-06,1970,33,Delivered
696,1678,251,2,2023-03-04,1271,37,Delivered
697,92,214,247,2023-10-21,784,51,Delivered
698,692,194,244,2023-11-07,421,23,Delivered
699,944,231,342,2023-08-18,455,35,Delivered
700,1280,210,199,2023-04-30,1993,40,Delivered
701,94,227,377,2023-05-23,1472,20,Delivered
702,1449,13,293,2023-11-19,1780,60,Cancelled
703,1322,64,330,2023-10-14,324,27,Delivered
704,1110,296,388,2023-01-28,1317,48,Cancelled
705,975,258,460,2023-01-10,396,57,Delivered
706,369,10,141,2023-04-16,652,60,Cancelled
707,1187,228,44,2023-10-01,1392,35,Delivered
708,93,252,442,2023-01-12,846,42,Delivered
709,50,271,163,2023-07-15,676,20,Delivered
710,204,278,87,2023-05-27,444,26,Delivered
711,184,79,158,2023-07-28,1539,25,Delivered
712,1969,167,93,2023-01-14,1610,18,Delivered
713,203,164,73,2023-07-31,1978,35,Delivered
714,1929,62,27,2023-04-14,640,53,Delivered
715,1010,261,386,2023-09-16,938,22,Delivered
716,652,238,284,2023-07-28,284,45,Delivered
717,1298,120,468,2023-01-10,701,50,Delivered
718,1383,52,127,2023-10-12,1484,23,Cancelled
719,834,229,43,2023-11-22,1174,28,Delivered
720,292,192,277,2023-03-28,1751,30,Delivered
721,868,285,232,2023-01-22,152,44,Delivered
722,1272,149,335,2023-03-27,151,18,Cancelled
723,988,140,307,2023-05-09,1869,58,Cancelled
724,720,109,300,2023-09-19,726,17,Delivered
725,1094,289,36,2023-06-03,333,40,Delivered
726,1701,72,372,2023-10-12,722,42,Delivered
727,1034,163,453,2023-12-16,851,55,Delivered
728,1542,232,140,2023-05-06,1506,35,Delivered
729,942,169,9,2023-12-21,423,56,Delivered
730,1247,244,3,2023-01-05,1527,26,Cancelled
731,1834,251,391,2023-07-21,1252,20,Delivered
732,1330,40,276,2023-01-16,1977,57,Delivered
733,253,181,498,2023-07-12,1844,53,Delivered
734,363,5,64,2023-08-25,908,27,Delivered
735,454,11,389,2023-05-24,1543,60,Delivered
736,185,156,414,2023-04-24,629,46,Delivered
737,76,144,253,2023-12-27,1597,53,Cancelled
738,402,203,57,2023-05-23,1315,47,Delivered
739,1131,100,338,2023-10-17,1526,58,Delivered
740,360,34,302,2023-03-07,1677,19,Delivered
741,1912,292,439,2023-04-27,1954,48,Delivered
742,562,99,435,2023-12-14,197,59,Delivered
743,1259,130,349,2023-10-14,1958,44,Delivered
744,875,27,438,2023-06-15,1035,41,Delivered
745,1393,266,239,2023-09-11,890,48,Delivered
746,1811,115,25,2023-05-23,1010,49,Delivered
747,11,201,100,2023-06-21,317,51,Delivered
748,1511,116,354,2023-08-05,302,30,Delivered
749,675,160,33,2023-11-17,1430,21,Delivered
750,885,13,304,2023-11-17,834,31,Delivered
751,970,123,491,2023-06-24,1854,18,Delivered
752,1065,122,484,2023-02-07,1738,53,Delivered
753,1565,49,321,2023-08-17,1335,22,Delivered
754,125,18,194,2023-06-10,1972,59,Delivered
755,262,32,471,2023-08-15,262,34,Delivered
756,885,34,53,2023-12-13,264,50,Delivered
757,1741,196,206,2023-02-19,1414,41,Delivered
758,1228,6,233,2023-07-16,1100,42,Delivered
759,1269,52,174,2023-11-30,1533,16,Cancelled
760,673,99,56,2023-02-22,175,53,Delivered
761,1215,100,464,2023-10-21,408,55,Delivered
762,728,216,247,2023-11-14,1060,26,Delivered
763,1633,23,31,2023-03-07,788,52,Delivered
764,1966,184,160,2023-10-26,1962,49,Delivered
765,302,241,159,2023-11-05,852,33,Delivered
766,17,266,301,2023-12-03,1539,24,Delivered
767,1039,287,440,2023-01-28,1014,37,Delivered
768,411,104,403,2023-02-05,849,27,Delivered
769,1423,240,308,2023-12-21,828,52,Delivered
770,688,154,215,2023-06-18,482,21,Delivered
771,1617,22,254,2023-04-23,157,55,Delivered
772,472,239,320,2023-04-20,639,45,Delivered
773,1951,170,414,2023-07-12,570,40,Delivered
774,14,186,6,2023-02-07,882,16,Delivered
775,292,149,226,2023-04-10,1442,52,Delivered
776,738,23,500,2023-01-16,557,27,Cancelled
777,449,135,369,2023-03-31,845,50,Delivered
778,402,12,91,2023-05-15,357,16,Delivered
779,282,195,336,2023-02-26,843,28,Delivered
780,492,190,415,2023-07-10,1503,25,Delivered
781,1637,223,450,2023-12-31,283,22,Cancelled
782,1893,67,407,2023-04-08,542,49,Delivered
783,767,163,307,2023-08-08,1452,30,Delivered
784,1563,97,438,2023-10-02,752,24,Cancelled
785,110,144,447,2023-03-06,1893,47,Delivered
786,1815,251,108,2023-02-11,1756,45,Cancelled
787,1260,34,86,2023-09-18,944,56,Delivered
788,767,256,266,2023-08-26,516,35,Delivered
789,1077,248,367,2023-09-11,1120,32,Delivered
790,1307,299,333,2023-01-19,574,29,Delivered
791,926,121,203,2023-04-22,776,42,Cancelled
792,1171,81,479,2023-07-11,671,50,Cancelled
793,1540,44,152,2023-08-16,1212,37,Delivered
794,85,239,263,2023-11-15,838,42,Delivered
795,886,210,189,2023-09-12,799,32,Delivered
796,368,227,120,2023-05-16,1471,19,Delivered
797,169,151,432,2023-09-14,1200,49,Delivered
798,1610,142,475,2023-04-27,351,22,Delivered
799,79,280,103,2023-06-20,552,58,Delivered
800,620,141,98,2023-12-28,1387,23,Delivered
801,1541,279,468,2023-05-14,167,34,Cancelled
802,710,207,485,2023-07-27,1833,52,Delivered
803,25,242,335,2023-09-20,1708,24,Delivered
804,467,117,371,2023-04-18,1121,29,Cancelled
805,1610,283,388,2023-08-28,1629,44,Delivered
806,176,161,434,2023-04-07,1028,59,Delivered
807,899,231,437,2023-10-13,211,38,Delivered
808,1790,66,157,2023-01-05,1173,57,Delivered
809,696,116,215,2023-08-06,1554,40,Delivered
810,1415,276,154,2023-06-16,1352,16,Delivered
811,66,72,79,2023-06-19,1313,55,Delivered
812,1872,294,444,2023-07-20,930,28,Delivered
813,131,274,198,2023-04-07,1122,21,Cancelled
814,1971,232,328,2023-06-05,340,25,Delivered
815,1133,91,17,2023-12-19,1385,46,Delivered
816,408,36,467,2023-07-17,731,28,Delivered
817,1351,269,36,2023-08-21,267,38,Delivered
818,352,168,441,2023-07-30,950,25,Delivered
819,265,275,215,2023-09-02,1671,19,Cancelled
820,1851,106,67,2023-04-16,784,42,Delivered
821,1362,244,82,2023-11-06,1327,34,Delivered
822,1030,235,142,2023-04-14,165,24,Delivered
823,1689,205,310,2023-05-07,1226,36,Delivered
824,1801,252,236,2023-08-25,1329,17,Cancelled
825,590,234,178,2023-12-25,1875,60,Delivered
826,801,90,213,2023-05-08,517,54,Delivered
827,938,197,467,2023-12-04,525,59,Delivered
828,806,23,123,2023-03-22,710,55,Delivered
829,1366,35,358,2023-04-22,1160,41,Delivered
830,1133,63,189,2023-02-09,1697,21,Cancelled
831,1597,167,210,2023-08-19,487,31,Delivered
832,92,237,14,2023-02-07,1458,59,Delivered
833,946,196,176,2023-07-24,1902,27,Delivered
834,22,129,59,2023-12-30,429,35,Delivered
835,951,249,237,2023-02-04,319,50,Delivered
836,1462,225,72,2023-08-30,1830,32,Delivered
837,350,10,311,2023-02-21,512,33,Delivered
838,1519,201,87,2023-02-09,1525,15,Delivered
839,315,226,184,2023-04-02,593,60,Delivered
840,1383,273,111,2023-08-15,1576,18,Delivered
841,1662,268,329,2023-12-06,1617,57,Delivered
842,800,158,228,2023-01-27,1375,15,Cancelled
843,773,104,476,2023-05-08,917,30,Delivered
844,33,216,15,2023-01-08,840,27,Delivered
845,130,113,491,2023-02-19,1782,57,Delivered
846,343,23,213,2023-09-20,370,35,Delivered
847,1284,98,320,2023-04-17,1259,40,Delivered
848,248,119,110,2023-02-24,880,35,Cancelled
849,824,162,7,2023-07-19,585,44,Delivered
850,1348,143,333,2023-11-16,905,17,Delivered
851,448,211,155,2023-11-03,1173,21,Delivered
852,1621,292,88,2023-05-09,344,53,Delivered
853,1293,199,348,2023-12-22,422,36,Delivered
854,1560,163,436,2023-12-08,1137,19,Delivered
855,1247,300,230,2023-07-15,1196,55,Delivered
856,1032,7,120,2023-01-11,1412,22,Delivered
857,1512,220,388,2023-05-05,1419,20,Delivered
858,768,256,152,2023-04-14,460,39,Delivered
859,78,122,473,2023-11-03,1058,36,Delivered
860,651,21,267,2023-08-01,1477,33,Delivered
861,470,170,176,2023-05-05,571,49,Delivered
862,1880,128,411,2023-12-18,1575,29,Delivered
863,782,267,165,2023-04-04,1055,55,Delivered
864,1782,252,36,2023-04-09,256,55,Delivered
865,1922,105,65,2023-02-16,505,52,Cancelled
866,1629,105,121,2023-09-17,310,42,Delivered
867,638,85,370,2023-04-12,651,42,Delivered
868,510,156,147,2023-10-23,1068,55,Delivered
869,1767,247,41,2023-07-04,965,39,Delivered
870,904,217,259,2023-11-09,1655,42,Delivered
871,1679,247,11,2023-07-15,1025,20,Delivered
872,1888,154,305,2023-10-03,462,50,Delivered
873,527,195,238,2023-06-06,1078,33,Delivered
874,1242,247,37,2023-06-20,429,60,Delivered
875,317,98,3,2023-01-07,1914,47,Delivered
876,767,252,208,2023-08-01,958,38,Delivered
877,631,37,210,2023-01-20,404,39,Delivered
878,333,100,391,2023-08-12,672,37,Cancelled
879,1001,189,357,2023-01-30,1483,39,Delivered
880,1507,127,125,2023-09-02,220,38,Cancelled
881,1386,15,358,2023-12-07,1471,24,Delivered
882,933,76,131,2023-05-07,1383,52,Delivered
883,1724,83,7,2023-03-01,1728,20,Cancelled
884,1878,197,204,2023-12-28,1350,20,Delivered
885,387,217,85,2023-08-07,667,59,Delivered
886,1982,273,338,2023-07-15,1350,34,Delivered
887,1542,46,56,2023-11-22,1322,37,Delivered
888,551,108,477,2023-07-23,1581,34,Delivered
889,345,252,1,2023-02-19,293,59,Delivered
890,854,148,376,2023-08-09,499,26,Delivered
891,1442,69,102,2023-09-07,522,47,Delivered
892,923,291,417,2023-04-19,530,27,Cancelled
893,375,99,133,2023-07-29,1052,55,Delivered
894,224,86,41,2023-05-31,325,39,Cancelled
895,132,176,16,2023-10-27,630,45,Delivered
896,1558,52,5,2023-02-01,694,15,Delivered
897,1617,22,50,2023-04-19,1219,15,Delivered
898,1066,137,478,2023-09-06,1119,36,Delivered
899,690,190,350,2023-06-25,795,30,Delivered
900,1363,205,194,2023-11-09,267,37,Cancelled
901,1652,52,2,2023-08-22,1932,59,Cancelled
902,1711,72,14,2023-11-05,401,48,Delivered
903,1433,128,189,2023-08-20,1416,58,Delivered
904,974,264,212,2023-12-05,534,15,Delivered
905,1962,165,9,2023-11-21,887,17,Cancelled
906,1507,167,348,2023-08-16,628,53,Cancelled
907,1514,42,179,2023-08-08,1125,57,Delivered
908,1854,52,376,2023-07-17,751,53,Cancelled
909,294,267,449,2023-10-20,1757,60,Delivered
910,262,255,408,2023-02-14,767,58,Delivered
911,1792,240,87,2023-08-17,386,45,Cancelled
912,494,125,109,2023-03-29,1692,57,Delivered
913,217,223,367,2023-01-15,478,35,Delivered
914,1570,144,113,2023-05-12,1513,45,Cancelled
915,1374,64,341,2023-03-11,1244,55,Cancelled
916,186,171,447,2023-04-25,1329,53,Delivered
917,703,194,467,2023-07-15,1489,56,Delivered
918,1979,224,414,2023-04-30,607,31,Delivered
919,180,58,46,2023-06-24,1666,52,Delivered
920,1525,60,294,2023-07-08,410,35,Cancelled
921,1182,1,160,2023-02-01,1358,49,Cancelled
922,795,217,164,2023-07-06,1783,58,Delivered
923,259,267,340,2023-11-05,1359,29,Cancelled
924,19,276,437,2023-08-24,797,24,Delivered
925,608,113,256,2023-12-15,1083,24,Delivered
926,299,18,307,2023-06-13,782,47,Delivered
927,253,141,435,2023-12-28,1325,45,Cancelled
928,442,254,150,2023-12-27,921,18,Delivered
929,683,79,424,2023-04-18,1886,29,Cancelled
930,108,92,439,2023-09-07,1639,40,Delivered
931,1670,82,12,2023-10-08,953,36,Delivered
932,970,179,388,2023-07-20,950,19,Delivered
933,580,145,357,2023-04-10,1585,50,Delivered
934,269,166,386,2023-10-25,1923,18,Delivered
935,1454,156,235,2023-12-02,485,51,Delivered
936,1426,248,150,2023-03-16,579,28,Delivered
937,401,5,186,2023-10-22,358,58,Delivered
938,1759,76,193,2023-08-07,1541,25,Delivered
939,197,183,499,2023-08-31,517,18,Cancelled
940,1056,174,304,2023-08-11,454,55,Delivered
941,502,18,61,2023-05-04,962,46,Delivered
942,1221,89,335,2023-07-12,1738,59,Delivered
943,1374,46,399,2023-08-26,1921,56,Cancelled
944,1296,228,189,2023-01-06,395,22,Delivered
945,1002,261,116,2023-01-12,1351,51,Delivered
946,983,141,356,2023-02-18,1776,52,Cancelled
947,992,223,153,2023-10-20,406,21,Delivered
948,1462,276,95,2023-07-27,1814,59,Delivered
949,1139,275,402,2023-09-29,1150,19,Delivered
950,1198,276,366,2023-11-30,404,28,Delivered
951,1839,61,93,2023-11-03,1573,26,Cancelled
952,916,161,63,2023-01-21,413,51,Delivered
953,331,45,288,2023-05-12,1893,17,Delivered
954,256,260,153,2023-07-06,1264,25,Delivered
955,1936,1,128,2023-06-03,244,48,Delivered
956,601,274,228,2023-03-13,1331,46,Cancelled
957,1071,181,311,2023-10-03,1195,28,Delivered
958,1358,23,122,2023-01-19,535,24,Delivered
959,1706,111,491,2023-03-10,1383,50,Delivered
960,736,143,66,2023-11-15,1014,19,Delivered
961,534,196,333,2023-03-25,969,44,Delivered
962,521,218,482,2023-12-22,443,49,Delivered
963,1290,138,325,2023-12-23,1472,27,Delivered
964,1155,262,310,2023-03-25,1009,24,Delivered
965,1614,223,195,2023-01-14,1386,30,Delivered
966,256,273,57,2023-12-17,1273,41,Delivered
967,1312,46,186,2023-06-20,1743,32,Delivered
968,1635,116,141,2023-01-06,350,39,Delivered
969,456,194,488,2023-02-23,1753,22,Cancelled
970,1492,157,302,2023-09-08,345,48,Delivered
971,1172,145,283,2023-05-19,1394,21,Delivered
972,350,163,485,2023-07-19,520,37,Cancelled
973,1389,273,283,2023-11-01,1956,40,Delivered
974,262,133,5,2023-12-18,1201,60,Delivered
975,259,74,194,2023-10-18,1656,32,Delivered
976,1486,190,363,2023-05-08,1538,53,Delivered
977,938,94,225,2023-07-01,1785,44,Delivered
978,565,220,267,2023-04-28,775,55,Delivered
979,1941,157,209,2023-06-10,1881,20,Cancelled
980,158,123,484,2023-02-17,488,51,Delivered
981,1523,147,284,2023-09-10,1805,15,Delivered
982,869,261,478,2023-03-11,1132,46,Cancelled
983,1387,273,358,2023-03-05,980,15,Delivered
984,1866,4,366,2023-08-06,1588,49,Delivered
985,501,271,351,2023-11-08,236,53,Delivered
986,346,269,463,2023-04-26,508,19,Delivered
987,274,264,181,2023-01-27,1015,46,Delivered
988,765,58,174,2023-12-14,661,49,Delivered
989,1757,61,149,2023-06-03,1139,33,Cancelled
990,5,292,202,2023-04-22,774,56,Delivered
991,1830,19,479,2023-08-26,1977,54,Delivered
992,118,183,4,2023-11-12,1092,36,Delivered
993,220,3,180,2023-04-06,973,37,Delivered
994,883,252,102,2023-02-13,1233,47,Delivered
995,842,64,468,2023-09-07,164,24,Cancelled
996,513,116,241,2023-07-22,916,34,Delivered
997,1828,94,275,2023-05-18,372,43,Delivered
998,900,83,72,2023-07-01,1680,42,Delivered
999,1810,102,57,2023-04-08,733,17,Delivered
1000,863,170,462,2023-01-17,478,57,Delivered
1001,982,137,61,2023-08-04,1151,50,Delivered
1002,1397,66,167,2023-07-24,1177,39,Delivered
1003,1962,56,406,2023-01-11,408,24,Delivered
1004,28,122,27,2023-12-14,1849,36,Delivered
1005,1223,5,223,2023-09-03,742,33,Delivered
1006,1559,220,127,2023-11-13,462,47,Delivered
1007,576,59,443,2023-05-15,1585,30,Delivered
1008,879,102,243,2023-12-28,1753,21,Delivered
1009,1029,93,97,2023-10-30,1438,55,Delivered
1010,247,68,206,2023-01-20,710,27,Delivered
1011,874,10,316,2023-04-13,336,18,Cancelled
1012,1076,157,359,2023-11-21,623,29,Delivered
1013,982,32,262,2023-08-07,1468,18,Delivered
